Transaction_ID,Amount,Time,Transaction_Type,Location,Card_Type,Merchant_Category,Device_Type,Previous_Fraudulent,Fraudulent
2461,4969.2727025539925,82928,ATM,USA,Discover,Retail,Tablet,1,0
2462,4402.17223693389,20698,Online,Germany,Visa,Electronics,Tablet,1,0
2463,3118.9127610064033,42470,Online,Germany,Visa,Grocery,Mobile,0,0
2464,2849.0399191055026,51660,POS,USA,Discover,Travel,Desktop,0,0
2465,3105.1990967237975,53910,ATM,India,Discover,Retail,Tablet,1,0
2466,1010.5539785730541,35450,Online,Germany,Discover,Electronics,Laptop,1,0
2467,1978.7130276052715,56463,POS,India,Amex,Electronics,Tablet,1,0
2468,202.1003667900421,33757,Online,Germany,Discover,Electronics,Desktop,0,0
2469,2380.352457246699,78012,ATM,India,Discover,Electronics,Laptop,1,0
2470,2717.4077968685274,70247,Online,Germany,Amex,Food,Desktop,0,0
2471,1142.6099318355318,72015,ATM,India,Visa,Electronics,Mobile,1,0
2472,4820.324091591741,31390,Online,Canada,MasterCard,Retail,Tablet,1,0
2473,4547.725781631524,56116,ATM,India,Visa,Grocery,Laptop,1,0
2474,3612.1054611022496,13161,POS,Canada,MasterCard,Retail,Desktop,1,0
2475,2669.266210682986,32152,ATM,Canada,MasterCard,Travel,Mobile,1,0
2476,4350.495952440187,80171,POS,USA,Discover,Food,Laptop,1,0
2477,657.6084573981973,20836,ATM,Canada,Discover,Food,Tablet,1,1
2478,3953.5964224030504,66543,POS,UK,Amex,Travel,Tablet,0,0
2479,628.4799657644072,55648,Online,Canada,Visa,Retail,Desktop,1,0
2480,3972.08225943428,26331,ATM,India,Visa,Retail,Laptop,1,0
2481,1382.459003415528,10763,Online,Canada,MasterCard,Travel,Mobile,1,0
2482,4386.067452185854,69444,POS,India,Discover,Electronics,Mobile,1,0
2483,4720.490258657862,19187,ATM,India,Discover,Electronics,Mobile,0,0
2484,748.2358671785526,11957,ATM,UK,Visa,Grocery,Desktop,0,0
2485,2316.0646473016404,4379,Online,Canada,Amex,Retail,Mobile,1,0
2486,4905.031953922612,27959,ATM,Canada,Discover,Retail,Laptop,1,0
2487,2419.6201426858674,82018,ATM,Germany,Amex,Travel,Desktop,0,0
2488,4318.419874960153,27105,Online,Germany,Visa,Travel,Tablet,0,0
2489,2945.7139530459426,877,ATM,USA,Visa,Electronics,Desktop,0,0
2490,1879.7728900584113,48353,Online,India,Amex,Retail,Desktop,1,0
2491,1432.4888598517216,83788,Online,UK,Discover,Retail,Desktop,0,0
2492,1020.0993399750059,84585,Online,Germany,Visa,Food,Laptop,0,0
2493,3810.1819659315975,83308,Online,Canada,MasterCard,Grocery,Tablet,1,0
2494,1935.7698315810242,51567,Online,USA,Visa,Grocery,Tablet,1,0
2495,2558.820933692752,57913,POS,UK,Discover,Electronics,Desktop,1,0
2496,2464.165772605904,2637,POS,Canada,MasterCard,Retail,Desktop,0,0
2497,2888.5087510194903,72778,Online,Canada,Visa,Food,Desktop,0,0
2498,4328.557842394638,42025,POS,India,Discover,Retail,Laptop,0,0
2499,4903.79302119923,82464,POS,India,Discover,Travel,Laptop,0,0
2500,2040.8831218262155,28742,ATM,Germany,Visa,Electronics,Mobile,1,0
2501,4138.457015920983,11831,Online,Germany,Discover,Grocery,Tablet,0,0
2502,3823.816334300315,85092,POS,Canada,Amex,Retail,Mobile,1,0
2503,2869.7771125205886,46762,ATM,Canada,MasterCard,Electronics,Mobile,0,0
2504,4780.455482341606,18830,ATM,Germany,Amex,Grocery,Desktop,0,0
2505,1006.3702050643719,55044,Online,Germany,Visa,Retail,Laptop,0,0
2506,550.774730496559,73948,Online,Canada,Amex,Food,Mobile,1,0
2507,4270.540024942334,69202,ATM,UK,Visa,Electronics,Mobile,0,1
2508,2198.5533340855727,37045,Online,Canada,Visa,Retail,Mobile,1,0
2509,4235.6094267642675,86322,Online,UK,Discover,Grocery,Desktop,1,0
2510,4465.985574951098,71051,ATM,UK,Discover,Grocery,Desktop,1,0
2511,316.97568012726185,26627,ATM,Canada,Visa,Food,Laptop,1,0
2512,4417.906491115373,15198,Online,USA,MasterCard,Electronics,Mobile,0,0
2513,2244.3536815702637,69521,POS,Germany,MasterCard,Electronics,Mobile,0,0
2514,2554.61028257614,29475,Online,India,MasterCard,Retail,Laptop,1,0
2515,3134.8295929105852,19403,POS,Canada,Amex,Grocery,Laptop,1,0
2516,4632.2811206167835,3681,ATM,UK,Visa,Grocery,Laptop,0,0
2517,100.48489167667132,42292,POS,Canada,Discover,Food,Tablet,0,0
2518,2386.8331242474965,5629,ATM,Germany,Amex,Food,Laptop,1,0
2519,3440.1716019406504,77814,Online,UK,Amex,Electronics,Desktop,0,0
2520,3614.921253702651,8417,Online,India,Discover,Grocery,Tablet,0,0
2521,3464.199495527854,34765,ATM,India,Visa,Retail,Laptop,0,0
2522,676.5034713935687,74499,ATM,India,Amex,Travel,Desktop,1,0
2523,1500.4809639165478,56574,ATM,USA,Visa,Retail,Laptop,1,0
2524,1796.7840494579823,27675,Online,UK,Visa,Food,Laptop,1,0
2525,4023.1638523591273,72267,Online,UK,Visa,Retail,Tablet,1,0
2526,1397.4055627106923,40563,POS,USA,Discover,Grocery,Desktop,1,0
2527,1057.4712945166798,11332,ATM,UK,Visa,Electronics,Mobile,0,0
2528,4787.45285509529,19177,POS,USA,Amex,Travel,Laptop,0,0
2529,49.27210914177715,68447,Online,Canada,Discover,Electronics,Tablet,0,0
2530,4989.115174131481,57104,POS,Germany,Discover,Travel,Desktop,1,0
2531,3385.7223877926913,84335,POS,India,Amex,Travel,Laptop,0,0
2532,4143.20415074834,80730,Online,USA,Discover,Grocery,Mobile,1,0
2533,1476.6238847492348,4951,Online,USA,Amex,Grocery,Desktop,1,0
2534,76.5048119469646,28333,ATM,USA,MasterCard,Food,Desktop,1,0
2535,3690.6582452148427,21673,POS,Canada,Amex,Food,Tablet,1,0
2536,4171.552262018376,40870,Online,USA,Discover,Travel,Laptop,1,0
2537,3703.678279107828,71101,Online,Germany,Amex,Food,Laptop,1,0
2538,718.5371850676888,22821,POS,Germany,MasterCard,Grocery,Desktop,0,0
2539,3768.3724716735605,25494,Online,India,Visa,Food,Laptop,1,0
2540,3845.769296627667,74160,ATM,Canada,Visa,Travel,Desktop,0,0
2541,3294.4098757719244,835,ATM,Germany,Visa,Electronics,Mobile,1,0
2542,3831.749084313953,18646,POS,UK,Discover,Retail,Tablet,0,0
2543,4230.377591190272,77360,ATM,UK,MasterCard,Food,Laptop,1,0
2544,3069.952550616105,37335,Online,UK,Amex,Grocery,Laptop,1,0
2545,447.58054627854693,69351,Online,USA,Amex,Electronics,Tablet,0,0
2546,2440.7009092877183,2429,Online,USA,Amex,Grocery,Mobile,1,0
2547,392.8584266846673,41950,Online,UK,Amex,Food,Mobile,1,0
2548,2040.6774400069921,60654,POS,India,Discover,Travel,Mobile,0,0
2549,2038.49691318251,68143,ATM,India,Discover,Retail,Mobile,0,0
2550,334.7191714805067,77527,ATM,USA,MasterCard,Retail,Mobile,1,0
2551,1747.3585671775493,31099,Online,UK,Amex,Electronics,Desktop,0,0
2552,559.4355034626176,39385,POS,India,Visa,Retail,Laptop,0,0
2553,4042.1348739960645,35919,Online,USA,Discover,Travel,Laptop,1,0
2554,4738.7016896925315,60782,Online,UK,MasterCard,Grocery,Laptop,0,0
2555,366.2207939134033,71116,POS,Canada,MasterCard,Travel,Desktop,1,0
2556,4775.800460422049,72590,POS,UK,Discover,Electronics,Tablet,0,0
2557,2615.270113687042,40387,Online,UK,Visa,Electronics,Mobile,1,0
2558,1501.3305613796,15823,ATM,Germany,Visa,Retail,Tablet,1,0
2559,388.92606600443673,46015,Online,Germany,Amex,Travel,Mobile,1,0
2560,2505.618219011737,15339,ATM,Canada,Discover,Grocery,Mobile,0,0
2561,3973.60514473129,3491,ATM,Canada,Visa,Travel,Tablet,1,1
2562,3536.8969539471573,706,POS,UK,Discover,Grocery,Laptop,0,0
2563,255.87892726254896,15728,POS,India,MasterCard,Grocery,Desktop,1,0
2564,369.14466766267805,6997,Online,Canada,MasterCard,Travel,Tablet,1,1
2565,2017.3520467500223,60408,ATM,UK,MasterCard,Food,Laptop,1,0
2566,1479.9760177694766,58097,ATM,USA,Discover,Travel,Mobile,0,0
2567,1165.7596936649588,38523,Online,Germany,Amex,Grocery,Laptop,1,0
2568,1408.6174720490244,25163,Online,India,Amex,Electronics,Mobile,1,0
2569,4018.396302767939,17718,Online,UK,Visa,Electronics,Mobile,0,0
2570,4646.49412789111,83767,POS,USA,Discover,Retail,Laptop,1,0
2571,2028.4879591651943,39619,Online,Germany,Amex,Electronics,Mobile,1,0
2572,4531.024455651823,12126,Online,USA,Discover,Food,Desktop,0,0
2573,1610.8710277331704,64926,ATM,UK,Amex,Grocery,Laptop,0,0
2574,2384.802746787239,40633,Online,Canada,MasterCard,Travel,Tablet,0,0
2575,1134.0148440909186,77654,ATM,Germany,MasterCard,Travel,Mobile,1,1
2576,3204.1778306683404,3317,ATM,USA,Visa,Food,Mobile,0,0
2577,4895.01067029817,44980,POS,Canada,MasterCard,Electronics,Desktop,1,0
2578,3019.448014736676,44115,Online,India,Amex,Grocery,Desktop,1,0
2579,1792.2813501471767,61646,Online,UK,Visa,Electronics,Tablet,0,0
2580,3240.8481427226893,43158,ATM,UK,Visa,Retail,Mobile,0,0
2581,618.9887889346109,55963,POS,Germany,MasterCard,Electronics,Tablet,1,0
2582,4443.852105925666,47631,POS,USA,Discover,Retail,Tablet,0,0
2583,2517.9043341452825,49316,Online,India,MasterCard,Travel,Mobile,0,0
2584,2249.501961488012,59342,ATM,Germany,MasterCard,Grocery,Tablet,1,0
2585,2931.3946183253283,15504,Online,Germany,Visa,Retail,Tablet,0,0
2586,3125.7953946330654,68593,Online,USA,MasterCard,Electronics,Desktop,0,0
2587,363.5201521014326,26660,Online,India,Amex,Electronics,Desktop,0,0
2588,3414.673020010895,37196,Online,USA,Visa,Travel,Tablet,1,0
2589,1213.4487431760704,65938,ATM,UK,MasterCard,Food,Mobile,0,0
2590,3571.193399370416,8605,POS,Canada,Discover,Food,Desktop,0,0
2591,4113.5612979490625,57388,Online,UK,Amex,Electronics,Tablet,1,0
2592,4020.7727452248387,81297,Online,UK,Discover,Food,Laptop,1,0
2593,2764.742332202406,55501,Online,Germany,Amex,Grocery,Laptop,1,0
2594,2603.248612092202,53309,Online,UK,Discover,Food,Tablet,1,0
2595,718.6654268903616,27043,POS,India,MasterCard,Grocery,Laptop,0,0
2596,3877.854021263662,33635,POS,UK,Amex,Electronics,Desktop,1,0
2597,1360.6898553313383,79315,POS,India,Visa,Electronics,Mobile,1,0
2598,2485.993636975643,80691,POS,USA,Visa,Electronics,Tablet,0,0
2599,1424.949094172946,33132,Online,Germany,Discover,Travel,Desktop,1,0
2600,673.4726731834672,15366,ATM,India,Discover,Food,Mobile,1,0
2601,3149.6406959742244,72107,POS,UK,Discover,Retail,Laptop,0,0
2602,276.3885139404046,62580,POS,Germany,Amex,Retail,Laptop,1,0
2603,3744.482944460369,57889,Online,Germany,Visa,Electronics,Laptop,1,0
2604,1591.3460423292777,79553,Online,India,MasterCard,Food,Laptop,0,0
2605,5.672791557404174,39236,Online,India,Amex,Grocery,Desktop,0,0
2606,2558.090050489963,4150,Online,Canada,Discover,Retail,Desktop,0,0
2607,239.0252830953776,19423,ATM,Canada,Visa,Electronics,Mobile,0,0
2608,1384.466941315393,4137,ATM,Germany,Discover,Retail,Tablet,0,0
2609,3536.347554841302,29992,POS,Canada,MasterCard,Retail,Mobile,0,0
2610,318.13466000121997,44921,ATM,UK,MasterCard,Retail,Tablet,0,0
2611,4197.495769318231,79369,POS,USA,Visa,Electronics,Laptop,0,0
2612,24.080513679622626,66917,POS,Germany,Amex,Electronics,Laptop,0,0
2613,1237.8852266635017,73690,ATM,USA,MasterCard,Travel,Laptop,0,0
2614,3705.815760479597,34235,POS,Canada,MasterCard,Travel,Laptop,0,0
2615,1584.7693978978873,78975,Online,India,MasterCard,Travel,Desktop,0,0
2616,513.9524783897375,19122,POS,Germany,MasterCard,Retail,Mobile,1,0
2617,1804.3684244081373,23956,Online,Canada,Discover,Food,Tablet,0,0
2618,1355.614465490705,63879,ATM,UK,Discover,Electronics,Tablet,0,0
2619,4214.345951291972,58560,ATM,Germany,Amex,Travel,Desktop,0,0
2620,1570.17284833779,82800,POS,Germany,Visa,Food,Laptop,0,0
2621,3945.717696521156,68685,Online,India,Visa,Travel,Mobile,0,0
2622,4459.90136332962,24660,POS,Germany,Visa,Travel,Laptop,1,0
2623,2171.918010784765,86064,ATM,India,MasterCard,Food,Desktop,1,0
2624,4550.166003552688,1168,POS,Canada,Discover,Travel,Tablet,1,0
2625,1889.7036795461484,45124,POS,UK,Discover,Retail,Desktop,1,0
2626,4820.5716903680905,35897,Online,UK,Amex,Retail,Tablet,0,0
2627,451.00117500523675,15032,ATM,Germany,Visa,Retail,Mobile,1,0
2628,3436.6612361836974,52797,POS,Germany,Discover,Grocery,Tablet,1,0
2629,2471.6011320823586,35294,Online,Canada,Amex,Travel,Mobile,0,0
2630,1941.3057832509571,43827,POS,India,Visa,Grocery,Laptop,1,0
2631,3165.3958343492613,3516,Online,UK,MasterCard,Electronics,Laptop,1,0
2632,3520.766172713484,19751,Online,India,Discover,Food,Desktop,0,0
2633,26.79453190329389,30373,POS,Canada,Discover,Electronics,Mobile,0,0
2634,838.9306782922577,30270,ATM,UK,Visa,Grocery,Laptop,1,0
2635,3566.665022918422,10386,ATM,UK,MasterCard,Retail,Mobile,0,0
2636,3333.5951408231413,64817,Online,USA,MasterCard,Travel,Laptop,1,0
2637,4830.407288117743,65184,ATM,Canada,Discover,Travel,Laptop,0,0
2638,3806.383762302661,79693,Online,Canada,Visa,Retail,Tablet,1,0
2639,4754.109675118034,37879,ATM,USA,Amex,Travel,Desktop,1,0
2640,3514.1898051663607,49597,POS,India,Discover,Food,Tablet,1,0
2641,1493.7707821540184,39132,ATM,USA,MasterCard,Food,Mobile,0,0
2642,531.2977866430281,3626,Online,Canada,Amex,Food,Laptop,0,0
2643,3910.2101974079533,85936,Online,India,Visa,Electronics,Desktop,1,1
2644,3222.5253612722,81515,ATM,UK,MasterCard,Retail,Laptop,0,0
2645,245.68913190451465,77065,POS,USA,Amex,Food,Laptop,0,0
2646,1803.4520771753869,55390,Online,India,Discover,Grocery,Tablet,1,0
2647,4784.215078344009,16645,Online,India,MasterCard,Food,Mobile,0,0
2648,2504.503722822455,54144,Online,India,Visa,Electronics,Desktop,0,0
2649,2166.4820344184245,13382,Online,USA,MasterCard,Grocery,Desktop,1,0
2650,2291.2095277706735,4025,Online,UK,Discover,Retail,Desktop,1,0
2651,1048.3692064057927,43226,POS,India,Visa,Retail,Mobile,0,0
2652,1846.692318469652,79380,ATM,USA,Discover,Food,Desktop,0,0
2653,1852.2172136559473,69711,POS,Canada,Amex,Grocery,Mobile,0,0
2654,266.51332583642466,74710,POS,USA,MasterCard,Grocery,Desktop,1,0
2655,3839.000304447002,3443,Online,USA,Discover,Food,Laptop,0,0
2656,2085.4396373598756,21395,POS,USA,Amex,Food,Mobile,0,0
2657,4111.788534648034,10725,Online,India,Visa,Travel,Tablet,0,0
2658,4252.488265593877,33461,POS,USA,Visa,Travel,Desktop,0,0
2659,1063.910303219797,41115,Online,Canada,Amex,Food,Tablet,0,0
2660,3288.4806434397924,83732,Online,India,Amex,Electronics,Mobile,0,0
2661,2364.0476117940934,79790,POS,Canada,Visa,Travel,Laptop,1,0
2662,4401.382905917818,79557,POS,Germany,Discover,Food,Tablet,1,0
2663,1082.6246924863883,71260,ATM,USA,Amex,Grocery,Tablet,1,0
2664,3390.676935548671,28690,ATM,India,Discover,Travel,Laptop,0,0
2665,3040.721850652349,1407,ATM,India,Visa,Electronics,Laptop,0,0
2666,1480.0308804713047,73568,POS,USA,Discover,Retail,Mobile,1,0
2667,687.3215137376072,58560,POS,UK,Discover,Grocery,Desktop,1,0
2668,3259.9406035839966,47340,Online,UK,Amex,Electronics,Tablet,1,0
2669,3694.2943033709917,17794,ATM,Canada,Discover,Electronics,Tablet,1,0
2670,1581.5585820979331,19881,Online,USA,Discover,Electronics,Mobile,1,0
2671,3225.9388570914575,86292,Online,USA,Discover,Grocery,Desktop,0,0
2672,1978.6788835194589,49703,Online,Germany,Visa,Electronics,Mobile,0,0
2673,3567.4683819966754,44354,Online,UK,Visa,Retail,Tablet,0,0
2674,1000.0802980957952,78462,ATM,UK,MasterCard,Travel,Tablet,0,0
2675,4451.6239381676905,14390,Online,USA,Visa,Grocery,Laptop,0,0
2676,1440.6109343455707,27307,POS,Canada,Visa,Electronics,Laptop,1,0
2677,1842.0910088419837,24502,POS,USA,MasterCard,Food,Desktop,1,0
2678,295.16930064134715,22486,POS,Canada,MasterCard,Travel,Tablet,0,1
2679,562.0035005447755,38258,ATM,UK,Amex,Grocery,Tablet,1,0
2680,2581.730204048079,57716,Online,Germany,Amex,Food,Laptop,0,0
2681,1341.6254202562177,81494,ATM,India,Visa,Food,Mobile,0,0
2682,4178.223727582261,82768,Online,UK,Discover,Electronics,Mobile,1,1
2683,78.39347633149444,10748,ATM,Canada,Amex,Grocery,Tablet,0,1
2684,1898.5747731163212,62785,ATM,USA,Amex,Electronics,Tablet,0,0
2685,1690.041006111618,76050,Online,UK,Visa,Retail,Desktop,0,0
2686,101.54151643341717,22738,ATM,Germany,Discover,Food,Desktop,1,0
2687,626.2201530075486,74231,Online,Canada,MasterCard,Retail,Laptop,1,1
2688,2071.1451612185833,73606,POS,USA,MasterCard,Electronics,Tablet,0,0
2689,2466.858599314996,41662,POS,India,Visa,Travel,Mobile,0,0
2690,2024.4272875380711,82234,POS,Canada,Visa,Food,Desktop,1,0
2691,2657.0337036684086,15123,ATM,USA,Discover,Travel,Laptop,1,0
2692,2977.682716153879,25616,POS,India,Visa,Grocery,Laptop,1,0
2693,54.56948653353897,11182,Online,USA,Visa,Food,Mobile,1,0
2694,2323.1553214702517,62013,POS,India,Visa,Retail,Desktop,0,0
2695,4817.678708233504,31331,POS,India,Discover,Travel,Mobile,0,0
2696,2597.566239247096,46098,ATM,India,Visa,Grocery,Laptop,0,0
2697,3389.323625957471,26128,Online,USA,Amex,Food,Tablet,1,0
2698,1562.7599702948316,31556,ATM,India,Discover,Grocery,Mobile,1,0
2699,3871.086933873049,21876,ATM,Canada,Amex,Retail,Laptop,0,0
2700,3865.7428019711947,8949,Online,Germany,Discover,Food,Tablet,1,0
2701,2608.873758032424,51962,ATM,Germany,Amex,Grocery,Tablet,0,0
2702,4880.189047279672,71206,Online,India,Discover,Electronics,Desktop,1,0
2703,632.1233227394537,24099,POS,Germany,MasterCard,Food,Desktop,0,0
2704,89.65358612345706,12716,Online,Germany,Visa,Food,Laptop,0,0
2705,3851.9402677266944,52611,Online,India,Visa,Food,Mobile,0,0
2706,4036.741909137588,38885,Online,India,Discover,Food,Tablet,0,0
2707,605.4351094572784,53144,ATM,Canada,Amex,Electronics,Desktop,1,0
2708,1331.5862506282374,65220,Online,UK,MasterCard,Retail,Desktop,0,0
2709,92.6740550163114,7837,Online,USA,Amex,Electronics,Mobile,0,0
2710,1470.0765108489206,49355,Online,India,Visa,Electronics,Desktop,0,0
2711,3866.8436602237643,47299,POS,India,Visa,Grocery,Laptop,0,0
2712,2592.212835924332,19159,Online,Germany,Amex,Travel,Mobile,1,0
2713,1743.737487875599,51012,ATM,Canada,Discover,Travel,Tablet,0,0
2714,1861.8377780571197,59305,Online,Germany,Discover,Grocery,Laptop,0,0
2715,11.76136044876343,17106,Online,India,Amex,Electronics,Tablet,1,0
2716,1502.5036351883532,58123,POS,India,Visa,Grocery,Tablet,0,0
2717,3234.0614144814626,8720,Online,Germany,Amex,Food,Desktop,0,0
2718,4871.101246862704,37661,ATM,India,Visa,Grocery,Laptop,0,0
2719,4236.068830784578,21120,Online,UK,Amex,Grocery,Laptop,0,0
2720,122.85684840441799,19790,ATM,USA,Discover,Food,Mobile,1,0
2721,4493.310220350822,58655,POS,USA,MasterCard,Travel,Laptop,1,0
2722,3917.0760744266368,59643,Online,USA,Visa,Food,Mobile,1,0
2723,3902.978737237047,47374,POS,UK,MasterCard,Retail,Laptop,1,0
2724,2292.6888162228397,42907,Online,India,Discover,Grocery,Tablet,1,0
2725,1993.0364383077415,50071,ATM,Germany,Amex,Grocery,Mobile,1,0
2726,1518.0640655217971,34812,POS,Canada,Discover,Travel,Laptop,0,0
2727,333.14582047705704,49570,Online,India,MasterCard,Electronics,Mobile,0,0
2728,1145.035640651027,50901,ATM,UK,Discover,Food,Desktop,0,0
2729,1236.785156715233,60186,POS,UK,Discover,Electronics,Desktop,0,0
2730,2422.964963202457,50251,Online,USA,Amex,Retail,Mobile,1,0
2731,3738.4848109504865,65171,POS,India,MasterCard,Food,Mobile,0,0
2732,2371.6800928477433,36160,Online,USA,MasterCard,Retail,Tablet,0,0
2733,293.93302498856724,19156,ATM,Canada,MasterCard,Retail,Laptop,1,0
2734,4789.160055936079,76208,ATM,USA,Visa,Retail,Desktop,0,0
2735,4713.907973875091,79980,POS,Canada,Discover,Food,Desktop,0,0
2736,3927.0217680263,72320,POS,UK,MasterCard,Food,Laptop,1,0
2737,4956.682868313282,17929,Online,USA,Discover,Travel,Desktop,0,0
2738,2724.6892523373135,66606,ATM,USA,Amex,Grocery,Desktop,0,0
2739,4814.027909514764,62559,Online,Germany,Amex,Electronics,Mobile,1,0
2740,382.64717788067014,54205,ATM,UK,Visa,Electronics,Desktop,0,0
2741,1831.5753375655497,68475,POS,Germany,Visa,Retail,Desktop,0,0
2742,1130.7794336937952,64341,Online,Canada,Amex,Food,Desktop,0,0
2743,983.1862552506788,42863,Online,Canada,MasterCard,Food,Laptop,0,0
2744,708.3107297189171,81837,ATM,UK,Amex,Retail,Tablet,0,0
2745,3113.9561396221534,65439,ATM,Canada,Discover,Grocery,Mobile,1,0
2746,3907.702669457789,7194,ATM,UK,Visa,Electronics,Tablet,0,0
2747,2893.6005051047014,71387,POS,Canada,Visa,Travel,Desktop,0,0
2748,739.0787343931073,81914,Online,India,Amex,Grocery,Desktop,0,0
2749,4056.5632308176873,66214,ATM,USA,MasterCard,Food,Desktop,1,0
2750,3181.5937622828237,29777,POS,India,MasterCard,Retail,Tablet,1,0
2751,1943.8877021043427,26183,ATM,UK,Discover,Electronics,Laptop,1,0
2752,3372.2808262026347,27445,Online,UK,Visa,Retail,Laptop,0,0
2753,1303.22537131795,67038,ATM,India,Amex,Food,Mobile,0,0
2754,1729.2350814285815,16198,Online,USA,Amex,Retail,Tablet,0,0
2755,4587.841786444291,21411,POS,USA,Visa,Electronics,Laptop,0,0
2756,1456.0700058287448,50577,POS,Germany,Amex,Retail,Mobile,0,0
2757,2352.5913994488933,15867,ATM,Canada,Visa,Electronics,Desktop,1,0
2758,4451.254981293093,62501,Online,Germany,MasterCard,Retail,Desktop,0,0
2759,3540.0681445862997,14266,Online,USA,MasterCard,Retail,Mobile,0,0
2760,315.70511469269024,39422,Online,India,Amex,Electronics,Laptop,1,0
2761,740.7787061734568,35208,ATM,Canada,MasterCard,Retail,Tablet,1,0
2762,44.168745905724506,31213,Online,India,MasterCard,Grocery,Mobile,1,0
2763,3156.454342194671,7367,Online,Germany,Discover,Travel,Laptop,1,0
2764,2241.1287599250395,79026,Online,UK,Visa,Grocery,Mobile,1,0
2765,675.7028802568663,35362,Online,India,Visa,Travel,Laptop,0,0
2766,4789.880934678568,51588,ATM,Germany,Amex,Grocery,Desktop,0,0
2767,2650.6503211083714,38285,ATM,Germany,Visa,Travel,Mobile,0,0
2768,1213.2570040938815,74755,Online,Germany,Discover,Retail,Tablet,0,0
2769,2505.514837917764,71846,Online,UK,Amex,Electronics,Mobile,0,0
2770,3399.7035620118636,36307,POS,UK,Amex,Electronics,Desktop,1,0
2771,385.8148937779546,80280,POS,UK,Visa,Food,Desktop,0,0
2772,1377.1455561642206,19867,Online,Canada,MasterCard,Travel,Laptop,0,0
2773,4035.792626965548,56523,Online,UK,MasterCard,Food,Desktop,1,0
2774,2301.026027661293,84161,POS,UK,MasterCard,Food,Laptop,1,1
2775,2735.152824451313,6378,POS,UK,MasterCard,Travel,Desktop,0,1
2776,2166.915931036299,84685,Online,India,Discover,Electronics,Laptop,0,0
2777,224.28021350181058,76958,ATM,UK,Amex,Travel,Tablet,1,0
2778,832.9201502016789,27926,ATM,Canada,MasterCard,Retail,Laptop,0,0
2779,2230.480485515745,13180,Online,Germany,Discover,Food,Laptop,1,0
2780,1049.8813997125994,36931,Online,India,Amex,Food,Tablet,0,0
2781,254.6452481550953,24014,POS,USA,Visa,Travel,Laptop,1,0
2782,4219.03007193886,79872,POS,UK,Visa,Food,Laptop,1,0
2783,4906.056683174758,58502,ATM,Germany,Discover,Electronics,Tablet,1,0
2784,3966.7486556137137,5470,Online,Germany,Amex,Food,Desktop,0,0
2785,4269.655683914812,14953,POS,India,MasterCard,Travel,Mobile,1,0
2786,1213.6757659336417,38507,ATM,USA,Amex,Electronics,Laptop,1,0
2787,4803.331742688433,6523,ATM,Canada,MasterCard,Electronics,Desktop,0,0
2788,988.6438937448747,57190,ATM,Germany,Discover,Food,Mobile,0,0
2789,4757.391902757352,47761,POS,Germany,MasterCard,Travel,Tablet,0,0
2790,4974.122373359925,31169,POS,Germany,Discover,Food,Laptop,1,0
2791,3560.0554147015137,45641,Online,Germany,Amex,Retail,Laptop,1,0
2792,4905.81294030015,22990,Online,India,Amex,Retail,Tablet,1,0
2793,2849.851198937683,29661,ATM,USA,MasterCard,Electronics,Laptop,0,0
2794,1301.4112069645712,13419,ATM,Germany,Amex,Food,Mobile,0,0
2795,2187.7944488997764,14457,POS,Canada,MasterCard,Retail,Mobile,1,0
2796,2969.8368722170358,67600,POS,Canada,Amex,Grocery,Tablet,0,0
2797,370.04240232493987,76102,Online,UK,Visa,Retail,Laptop,0,0
2798,3113.604606763144,33085,Online,Germany,MasterCard,Food,Desktop,1,0
2799,4905.983294627661,50654,Online,Germany,Discover,Food,Laptop,1,0
2800,954.5877106697195,6130,POS,Germany,Visa,Retail,Tablet,0,0
2801,3964.0126058604747,2042,ATM,Germany,Discover,Food,Desktop,1,0
2802,4539.954474929199,70134,Online,Germany,Amex,Food,Mobile,0,0
2803,4718.789456137003,42982,Online,Canada,Visa,Grocery,Mobile,0,0
2804,4800.877344005209,65185,POS,USA,Amex,Electronics,Desktop,1,0
2805,2609.6908954137525,33477,Online,USA,MasterCard,Food,Desktop,1,0
2806,4886.653000417561,52709,ATM,UK,Discover,Travel,Tablet,0,0
2807,3787.764484636522,28716,POS,Canada,Amex,Electronics,Laptop,0,0
2808,812.5488240036246,78137,Online,Germany,Discover,Electronics,Mobile,1,0
2809,2387.11603180751,36018,Online,USA,Discover,Travel,Laptop,0,0
2810,3593.06422098316,8061,POS,India,Amex,Retail,Mobile,0,0
2811,1240.4648775163212,8609,POS,India,MasterCard,Grocery,Laptop,0,0
2812,3204.8728418266924,35371,Online,India,Discover,Food,Mobile,0,0
2813,3334.669392837863,83021,ATM,Germany,Amex,Retail,Laptop,0,0
2814,817.6852203237867,20805,POS,Germany,MasterCard,Travel,Tablet,1,0
2815,2827.6011357015177,7857,ATM,UK,Amex,Grocery,Mobile,0,0
2816,3859.2764203381453,11620,Online,UK,MasterCard,Grocery,Tablet,0,0
2817,2496.9838443570297,8177,ATM,UK,Discover,Grocery,Mobile,1,0
2818,65.45506829665659,30111,Online,India,Visa,Travel,Mobile,1,1
2819,50.14715305106443,84181,Online,Germany,Amex,Retail,Mobile,1,0
2820,1788.361573130211,11826,Online,India,Discover,Food,Laptop,0,0
2821,4631.339371816751,13890,Online,UK,Amex,Grocery,Mobile,0,0
